text,label
"['thus', 'prima', 'evidence']",PREMISE
"['application', 'may']",CONCLUSION
"['unregistered', 'sale', 'deed', 'executed', 'produced', 'record']",PREMISE
"['document', 'consenting', 'party', 'capacity']",PREMISE
"['duty', 'unstamped', 'document', 'penalty']",PREMISE
"['two', 'record']",PREMISE
"['said', 'sale', 'deed', 'stamp', 'paper']",PREMISE
"['document', 'clearly', 'real', 'dispute', 'different', 'shown', 'complaint']",PREMISE
"['custodial', 'interrogation', 'applicant', 'already']",PREMISE
"['nothing', 'discovered']",PREMISE
"['considering', 'nature', 'detention', 'necessary']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['case', 'chowk', 'front', 'applicant', 'accused', 'count', 'somebody', 'threw', 'stone', 'front', 'shop', 'therefore', 'police', 'staff', 'tried', 'catch', 'beat', 'police', 'fist', 'also']",PREMISE
"['learned', 'counsel', 'applicant', 'accused', 'applicant', 'accused', 'falsely']",PREMISE
"['motive', 'intention', 'part', 'applicant', 'accused', 'commit']",PREMISE
"['recovery', 'discovery', 'applicant', 'accused', 'therefore', 'applicant', 'bail']",PREMISE
"['hand', 'learned', 'applicant', 'accused', 'habitual', 'offender']",PREMISE
"['applicant', 'accused', 'police', 'law', 'abiding', 'person']",PREMISE
"['applicant', 'accused', 'bail', 'possibility', 'prosecution', 'evidence']",PREMISE
"['police', 'prima', 'chowk', 'front', 'one', 'therefore', 'came', 'house', 'time', 'found', 'applicant', 'accused', 'shouting', 'front', 'mob', 'accused', 'shouting', 'meanwhile', 'police', 'time', 'applicant', 'accused', 'rushed', 'person']",PREMISE
"['police', 'already', 'statement']",PREMISE
"['nothing', 'custody', 'applicant', 'accused']",PREMISE
"['thus', 'custodial', 'interrogation', 'applicant', 'necessary']",PREMISE
"['considering', 'view', 'present', 'applicant', 'accused', 'bail', 'certain', 'prejudice', 'prosecution']",CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['case', 'prosecution', 'one', 'sitting', 'near', 'bench', 'taking']",PREMISE
"['time', 'acquainted', 'came', 'previous', 'enmity', 'sharp', 'edged', 'weapon', 'head', 'hand', 'intention', 'kill']",PREMISE
['sustained'],PREMISE
"['lodged', 'complaint']",PREMISE
"['accordingly', 'came', 'registered']",PREMISE
"['applicant', 'came']",PREMISE
"['applicant', 'argument', 'stated', 'applicant', 'crime']",PREMISE
"['falsely', 'suspicion']",PREMISE
"['recovery', 'discovery']",PREMISE
"['complainant', 'already', 'hospital']",PREMISE
"['already', 'learned']",PREMISE
"['detention', 'applicant', 'jail', 'necessary']",PREMISE
"['may', 'bail']",CONCLUSION
"['strongly', 'opposed', 'application']",PREMISE
"['contention', 'mere', 'filing', 'change', 'circumstance']",PREMISE
"['applicant', 'along', 'accused', 'formed', 'unlawful', 'assembly', 'intention', 'kill', 'made', 'assault', 'sharp', 'edged', 'weapon', 'cement', 'block', 'head', 'serious', 'vital', 'part', 'body']",PREMISE
"['applicant', 'bail', 'possibility', 'away', 'justice']",PREMISE
"['also', 'possibility', 'prosecution', 'evidence']",PREMISE
"['application', 'may']",CONCLUSION
['already'],PREMISE
"['last', 'three', 'applicant', 'detention']",PREMISE
"['nothing', 'discovered']",PREMISE
['year'],PREMISE
"['opening', 'trial', 'conclusion', 'sufficient', 'time', 'till', 'detention', 'applicant', 'necessary']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['father', 'victim', 'deceased']",PREMISE
['married'],PREMISE
"['per', 'accused', 'ill', 'victim', 'character']",PREMISE
"['present', 'used', 'suspect', 'used', 'ill', 'treat', 'domestic']",PREMISE
"['ultimately', 'victim', 'suicide', 'hanging']",PREMISE
"['one', 'chit', 'came', 'spot', 'involved', 'crime']",PREMISE
"['report', 'lodged']",CONCLUSION
['police'],PREMISE
[],PREMISE
"['therefore', 'custody', 'necessary']",PREMISE
"['general', 'made', 'suicide']",PREMISE
"['never', 'ill', 'intended', 'commit', 'suicide']",PREMISE
"['grant', 'bail']",CONCLUSION
"['learned', 'report', 'investigation', 'officer']",PREMISE
"['chit', 'found', 'spot', 'pointed', 'involvement', 'crime']",PREMISE
['progress'],PREMISE
"['application', 'may']",CONCLUSION
"['learned', 'learned']",PREMISE
[],PREMISE
"['role', 'extent', 'used', 'suspect', 'character', 'used', 'ill', 'treat']",PREMISE
"['within', 'short', 'span', 'marriage', 'incident', 'suicide', 'taken', 'place']",PREMISE
"['proximate', 'link', 'incident', 'act', 'subject', 'matter', 'trial']",PREMISE
"['stage', 'investigation']",PREMISE
"['detention', 'necessary']",PREMISE
"['strict', 'purpose', 'investigation', 'machinery']",CONCLUSION
"['prefer', 'pass', 'following', 'order']",CONCLUSION
"['learned', 'applicant', 'applicant', 'role', 'play']",PREMISE
"['applicant', 'father', 'borrower', 'complaint', 'bank']",PREMISE
"['going', 'copy', 'evident', 'son', 'applicant', 'agreed', 'purchase', 'flat', 'sum', 'applied', 'home', 'loan']",PREMISE
"['thus', 'transaction', 'civil', 'nature']",CONCLUSION
"['view', 'apprehension', 'mind', 'applicant', 'reasonable', 'ad', 'interim', 'protection', 'hearing']",PREMISE
['order'],CONCLUSION
"['case', 'prosecution', 'two', 'brother', 'road', 'near', 'hospital']",PREMISE
"['accused', 'common', 'intention', 'stolen', 'away', 'locked', 'without', 'consent', 'knowledge', 'brother']",PREMISE
"['complainant', 'lodged', 'report']",PREMISE
"['accordingly', 'came', 'registered']",PREMISE
"['accused', 'unknown', 'person']",PREMISE
"['subsequently', 'came']",CONCLUSION
"['argument', 'stated', 'name']",PREMISE
"['three', 'incident']",PREMISE
['nothing'],PREMISE
"['nothing', 'discovered']",PREMISE
"['custodial', 'interrogation', 'already']",PREMISE
"['detention', 'jail', 'necessary']",PREMISE
"['application', 'may']",CONCLUSION
"['strongly', 'opposed', 'application']",PREMISE
"['contention', 'gang', 'commit', 'theft', 'take', 'another', 'dismantle', 'spare', 'disposed', 'stolen', 'property']",PREMISE
"['incident', 'gang']",PREMISE
"['organized', 'manner']",PREMISE
"['property', 'already', 'disposed', 'hence', 'could']",PREMISE
"['gang', 'theft', 'eight', 'trucks', 'similar', 'manner', 'within', 'jurisdiction', 'police']",PREMISE
"['accused', 'taken', 'stolen', 'trucks', 'sold', 'acquainted', 'police', 'making', 'investigation', 'whether', 'thereafter', 'trucks', 'sold', 'spare']",PREMISE
"['stated', 'police', 'going', 'invoke', 'gang']",PREMISE
"['bail', 'application', 'accused', 'came']",CONCLUSION
"['investigation', 'revealed', 'admitted', 'guilt', 'told', 'help', 'two', 'one', 'stolen', 'trucks', 'taken', 'away', 'thereafter', 'trucks', 'handed', 'handed']",PREMISE
"['lastly', 'sold', 'one', 'person']",PREMISE
"['thus', 'major', 'role', 'theft', 'two', 'locked', 'without', 'consent', 'knowledge', 'brother']",PREMISE
"['investigation', 'police', 'could', 'recover', 'stolen', 'property']",CONCLUSION
"['investigation', 'application', 'revealed', 'similar', 'several', 'stolen', 'city', 'jurisdiction', 'several', 'police']",PREMISE
['serious'],PREMISE
[],PREMISE
"['possibility', 'coming', 'light', 'several', 'instance', 'applicant', 'gang']",PREMISE
"['informed', 'police', 'taking']",PREMISE
['application'],CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['applicant', 'advocate', 'profession']",PREMISE
"['one', 'executed', 'last']",PREMISE
['thereafter'],PREMISE
"['applicant', 'provision', 'register', 'even', 'death', 'executor']",PREMISE
"['per', 'provision', 'applicant', 'merely', 'three', 'one', 'beneficiary', 'thereby', 'registration']",PREMISE
"['permanent', 'resident']",PREMISE
"['professional', 'advocate']",PREMISE
"['criminal', 'antecedent']",PREMISE
"['considering', 'nature', 'fit', 'case', 'grant', 'ad', 'interim', 'anticipatory', 'bail']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['crime', 'registered', 'report', 'mother', 'victim', 'girl']",PREMISE
"['daughter', 'got', 'acquainted', 'social', 'media']",PREMISE
"['used', 'chat']",PREMISE
"['love', 'affair']",PREMISE
"['due', 'frustration', 'daughter', 'suicide', 'hanging']",PREMISE
"['lodged', 'report']",PREMISE
['resident'],PREMISE
"['incident', 'taken', 'place']",PREMISE
"['never', 'met', 'victim']",PREMISE
"['present', 'spot']",PREMISE
"['absolutely', 'inducement']",PREMISE
"['moreover', 'police', 'suspicion']",PREMISE
['investigation'],PREMISE
"['grant', 'bail']",CONCLUSION
"['learned', 'report', 'investigation', 'officer']",PREMISE
"['due', 'denial', 'love', 'affair', 'friendship', 'victim', 'suicide']",PREMISE
['progress'],PREMISE
"['application', 'may']",CONCLUSION
"['learned', 'learned']",PREMISE
[],PREMISE
['resident'],PREMISE
"['incident', 'taken', 'place']",PREMISE
"['extent', 'chatting', 'victim', 'due', 'business', 'work']",PREMISE
"['seen', 'intended', 'victim', 'commit', 'suicide']",PREMISE
[],PREMISE
"['detention', 'necessary']",PREMISE
"['prefer', 'pass', 'following', 'order']",CONCLUSION
"['got', 'information', 'running', 'prostitution', 'center', 'pretext']",PREMISE
['raid'],PREMISE
"['dummy', 'customer', 'sent', 'center']",CONCLUSION
"['signal', 'party']",PREMISE
"['found', 'three', 'national', 'spot']",PREMISE
"['amount', 'well', 'mobile', 'phone', 'objectionable', 'spot']",PREMISE
"['report', 'came', 'lodged']",PREMISE
"['submit', 'bail', 'application', 'investigation', 'progress']",PREMISE
"['police', 'charge', 'sheet']",PREMISE
"['substantial', 'change', 'circumstance']",PREMISE
"['behind', 'since']",PREMISE
[],PREMISE
"['custody', 'necessary']",PREMISE
"['pray', 'grant', 'bail']",CONCLUSION
"['learned', 'report', 'investigation', 'officer', 'substantial', 'change', 'circumstance']",PREMISE
['foreign'],PREMISE
['strong'],PREMISE
"['material', 'available']",PREMISE
"['rejection', 'application']",CONCLUSION
"['learned', 'learned']",PREMISE
[],PREMISE
"['investigation', 'charge', 'sheet']",PREMISE
"['change', 'circumstance']",PREMISE
"['three', 'victim', 'shown', 'major']",PREMISE
"['victim', 'also']",PREMISE
"['detention', 'may', 'necessary']",CONCLUSION
"['strict', 'purpose', 'prosecution']",CONCLUSION
"['prefer', 'pass', 'following', 'order']",CONCLUSION
"['case', 'prosecution', 'uncle', 'give', 'extortion', 'amount', 'vacate', 'said', 'shop']",PREMISE
"['one', 'employee', 'shop', 'uncle', 'present', 'shop']",PREMISE
"['say', 'accused', 'assault', 'made', 'accused', 'help', 'cement', 'plastic', 'pipe', 'wooden', 'stump', 'intention', 'kill', 'terror', 'vicinity']",PREMISE
"['applicant', 'argument', 'stated', 'applicant', 'falsely', 'case']",PREMISE
"['allegation', 'applicant', 'beaten']",PREMISE
"['punishable', 'death', 'life', 'imprisonment']",PREMISE
"['complainant', 'injured', 'danger']",PREMISE
['hospital'],PREMISE
"['respect', 'applicant']",PREMISE
"['earning', 'member', 'family']",PREMISE
"['age', 'working', 'labour']",PREMISE
"['may', 'bail']",CONCLUSION
"['argument', 'stated', 'time', 'incident', 'present', 'sticks', 'wooden']",PREMISE
"['incident', 'front', 'shop', 'uncle']",PREMISE
"['intimidation', 'given', 'sickle', 'thrown', 'cause', 'complainant', 'labour', 'thereafter', 'cement', 'block', 'blow', 'given']",PREMISE
"['relevant', 'time', 'damage', 'shop', 'also']",PREMISE
"['terror', 'mind', 'people']",PREMISE
['serious'],PREMISE
"['applicant', 'bail', 'possibility', 'prosecution', 'evidence']",PREMISE
"['application', 'may']",CONCLUSION
"['last', 'three', 'applicant', 'jail']",PREMISE
[],PREMISE
"['charge', 'sheet']",PREMISE
"['considering', 'nature', 'detention', 'applicant', 'necessary']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['learned', 'applicant', 'applicant', 'role', 'play']",PREMISE
"['already', 'accused', 'husband', 'bail']",PREMISE
"['going', 'copy', 'evident', 'duo', 'accused', 'agreed', 'purchase', 'flat', 'sum', 'applied', 'home', 'loan']",PREMISE
"['thus', 'transaction', 'civil', 'nature']",CONCLUSION
"['view', 'apprehension', 'mind', 'applicant', 'reasonable', 'ad', 'interim', 'protection', 'hearing']",PREMISE
['order'],CONCLUSION
"['learned', 'applicant', 'applicant', 'concerned']",PREMISE
"['present', 'commercial', 'transaction', 'informant', 'accused']",PREMISE
"['former', 'latter', 'agent']",PREMISE
"['quality', 'concerned', 'country']",PREMISE
"['amount', 'thereof', 'unpaid']",PREMISE
"['learned', 'applicant', 'concerned', 'customer', 'consideration', 'account', 'transferred', 'account', 'victim']",PREMISE
"['going', 'record', 'conspicuous', 'applicant', 'commission', 'agent', 'russia']",PREMISE
"['alike', 'wherein', 'innocent']",PREMISE
"['also', 'consideration']",PREMISE
"['alike', 'registered']",PREMISE
['rest'],PREMISE
"['applicant', 'alike', 'even']",PREMISE
[],PREMISE
"['learned', 'applicant', 'grant', 'bail']",PREMISE
"['case', 'hand', 'record', 'applicant', 'victim', 'consideration', 'since', 'account']",PREMISE
"['however', 'inform', 'victim', 'five', 'quality']",PREMISE
['everything'],PREMISE
"['learned', 'informant', 'written', 'objection', 'minutely', 'container', 'date', 'sale', 'total', 'worth', 'e']",PREMISE
"['considering', 'magnitude', 'involvement', 'applicant', 'crime', 'possibility', 'away', 'view', 'would', 'apposite', 'enlarge', 'applicant', 'even', 'conditional', 'bail']",CONCLUSION
['order'],CONCLUSION
['wife'],PREMISE
[],PREMISE
['married'],PREMISE
"['ill', 'domestic']",PREMISE
"['job', 'slapping']",PREMISE
"['also', 'ill', 'threatening']",PREMISE
"['lodged', 'report']",CONCLUSION
"['submit', 'crime']",PREMISE
"['within', 'short', 'period', 'marriage', 'made', 'general', 'ill', 'treatment']",PREMISE
"['reside', 'different']",PREMISE
"['question', 'ill', 'treatment']",PREMISE
"['moreover', 'immediate', 'recovery', 'pending']",PREMISE
"['reputed', 'society']",PREMISE
"['pray', 'interim', 'protection']",CONCLUSION
['learned'],PREMISE
[],PREMISE
"['role', 'present', 'ill', 'treatment', 'domestic']",PREMISE
"['immediate', 'recovery', 'pending']",PREMISE
['criminal'],PREMISE
"['presence', 'suitable']",PREMISE
"['prefer', 'pass', 'following', 'order']",CONCLUSION
"['case', 'prosecution', 'complaint', 'son', 'accused', 'previously', 'quarrel', 'took', 'place']",PREMISE
"['complaint', 'police']",PREMISE
"['grudge', 'house']",PREMISE
"['husband', 'made', 'attack', 'house']",PREMISE
"['taken', 'search', 'son', 'thereafter', 'made', 'assault', 'sickle', 'iron', 'rod', 'intention', 'kill', 'serious', 'taking', 'treatment']",PREMISE
"['basis', 'complaint', 'came', 'registered']",CONCLUSION
[],CONCLUSION
"['argument', 'stated', 'deceased', 'habitual', 'offender', 'drunkard']",PREMISE
"['motive', 'intention', 'commit', 'murder']",PREMISE
"['incident', 'spur', 'moment']",PREMISE
[],PREMISE
"['detention', 'necessary']",PREMISE
['criminal'],PREMISE
"['three', 'accused']",PREMISE
"['may', 'bail']",CONCLUSION
"['strongly', 'opposed', 'application']",PREMISE
"['contention', 'serious']",PREMISE
"['punishable', 'life', 'imprisonment']",PREMISE
['yet'],PREMISE
"['juncture', 'would', 'bail', 'possibility', 'prosecution', 'locality', 'evidence']",PREMISE
"['application', 'may']",CONCLUSION
"['say', 'application']",PREMISE
"['say', 'stated', 'locality']",PREMISE
"['application', 'possibility', 'prosecution']",PREMISE
"['also', 'possibility', 'call', 'would', 'pick', 'quarrel']",PREMISE
"['report', 'property', 'sent', 'analysis']",PREMISE
"['application', 'may']",CONCLUSION
"['part', 'investigation', 'already']",PREMISE
"['three', 'ladies']",PREMISE
"['nothing', 'discovered']",PREMISE
['report'],PREMISE
"['imposing', 'stringent', 'bail']",CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['short', 'prosecution', 'case', 'complainant', 'complainant', 'lodged', 'report', 'police', 'station', 'contending', 'accused', 'complainant', 'inform', 'previous', 'love', 'affair', 'show', 'sent', 'first', 'lover', 'threatening', 'physical', 'sexual', 'intercourse', 'month', 'midnight']",PREMISE
"['accused', 'went', 'house', 'complainant', 'made', 'open', 'door', 'forcibly', 'sexual', 'intercourse']",PREMISE
"['get', 'father', 'known', 'show', 'sent', 'first', 'lover']",PREMISE
"['accused', 'also', 'fact', 'one', 'defame', 'friend', 'circle', 'accused', 'sexual', 'intercourse']",PREMISE
"['accused', 'also', 'keep', 'physical', 'also']",PREMISE
"['lodged', 'report', 'punishable', 'n', 'came', 'registered', 'accused']",CONCLUSION
"['contention', 'accused', 'applicant']",PREMISE
['student'],PREMISE
"['permanent', 'resident']",PREMISE
"['complainant', 'accused', 'studding', 'together', 'college']",PREMISE
"['know', 'since', 'last', 'many', 'good', 'friendly']",PREMISE
['complainant'],PREMISE
"['made', 'false', 'baseless', 'story']",PREMISE
['never'],PREMISE
"['case', 'made', 'punishable']",PREMISE
"['ready', 'abide', 'may']",PREMISE
"['lastly', 'allow', 'application']",CONCLUSION
"['learned', 'say', 'opposed', 'application', 'count', 'serious', 'nature']",PREMISE
"['bail', 'pressurize', 'make', 'obstacle', 'investigation']",PREMISE
"['lastly', 'reject', 'application']",CONCLUSION
"['learned', 'learned', 'counsel', 'accused']",PREMISE
['record'],PREMISE
"['view', 'following', 'arise', 'determination', 'thereon', 'stated']",PREMISE
